key,item
 3764- 1070- 15,742
 3764- 1070- 15,93
 3764- 1070- 15,482
 1375- 1070- 15,883
 1375- 1070- 15,473
 1375- 1070- 15,1289
 1375- 1070- 15,401
 1375- 1070- 15,363
 1375- 1070- 15,1206
 1375- 1070- 15,650
 1978- 1070- 15,101
 1978- 1070- 15,118
 1978- 1070- 15,68
 1978- 1070- 15,217
 1978- 1070- 15,912
 1978- 1070- 15,1116
 1978- 1070- 15,1332
 8135- 1070- 15,292
 8135- 1070- 15,1081
 8135- 1070- 15,1418
 8135- 1070- 15,1235
 8135- 1070- 15,226
 8135- 1070- 15,1280
 7572- 1070- 15,1415
 7572- 1070- 15,73
 7572- 1070- 15,568
 7572- 1070- 15,1371
 7572- 1070- 15,1348
 7572- 1070- 15,273
 9899- 1070- 15,177
 9899- 1070- 15,1380
 9899- 1070- 15,1303
 9899- 1070- 15,1120
 9899- 1070- 15,111
 9899- 1070- 15,21
 9899- 1070- 15,704
 8446- 1070- 15,158
 8446- 1070- 15,268
 8446- 1070- 15,351
 8446- 1070- 15,102
 8446- 1070- 15,851
 8446- 1070- 15,162
 8446- 1070- 15,1084
 9348- 1070- 15,1187
 9348- 1070- 15,1537
 9348- 1070- 15,75
 9348- 1070- 15,518
 9348- 1070- 15,1160
 9348- 1070- 15,1204
 9348- 1070- 15,1487
 9580- 1070- 15,952
 9580- 1070- 15,249
 9580- 1070- 15,387
 4850- 1070- 15,969
 4850- 1070- 15,297
 4418- 1070- 15,373
 4418- 1070- 15,816
 4418- 1070- 15,1459
 4418- 1070- 15,1089
 4418- 1070- 15,1372
 4418- 1070- 15,523
 4418- 1070- 15,367
 8888- 1070- 15,685
 8888- 1070- 15,1101
 8888- 1070- 15,997
 9272- 1070- 15,835
 9272- 1070- 15,652
 9272- 1070- 15,1201
 1172- 1070- 15,1451
 1172- 1070- 15,1507
 1172- 1070- 15,925
 1172- 1070- 15,1114
 5615- 1072- 15,1139
 5615- 1072- 15,159
 5615- 1072- 15,1081
 8173- 1072- 15,1451
 8173- 1072- 15,735
 8173- 1072- 15,1324
 8173- 1072- 15,702
 8173- 1072- 15,1424
 8173- 1072- 15,402
 7505- 1072- 15,1015
 8157- 1072- 15,545
 8157- 1072- 15,1454
 8464- 1072- 15,1065
 8464- 1072- 15,722
 8464- 1072- 15,1338
 8464- 1072- 15,1049
 8464- 1072- 15,772
 8464- 1072- 15,1188
 126- 1072- 15,814
 126- 1072- 15,1456
 126- 1072- 15,1500
 5910- 1072- 15,1190
 5910- 1072- 15,741
 5910- 1072- 15,531
 5910- 1072- 15,747
 5910- 1072- 15,98
 5910- 1072- 15,487
 6433- 1072- 15,755
 6433- 1072- 15,877
 6433- 1072- 15,95
 6433- 1072- 15,884
 6433- 1072- 15,1221
 6433- 1072- 15,1037
 9285- 1072- 15,222
 5194- 1072- 15,1245
 5194- 1072- 15,1356
 5194- 1072- 15,1439
 5194- 1072- 15,1189
 4310- 1072- 15,1412
 4310- 1072- 15,443
 4310- 1072- 15,1379
 4310- 1072- 15,542
 10074- 1072- 15,1409
 10074- 1072- 15,1253
 10074- 1072- 15,577
 10074- 1072- 15,633
 152- 1072- 15,57
 152- 1072- 15,1365
 152- 1072- 15,556
 152- 1072- 15,1426
 152- 1072- 15,789
 152- 1072- 15,727
 152- 1072- 15,184
 152- 1072- 15,1399
 3630- 1072- 15,53
 3630- 1072- 15,1041
 3630- 1072- 15,365
 3630- 1072- 15,835
 3630- 1072- 15,252
 4849- 1072- 15,612
 4849- 1072- 15,483
 4849- 1072- 15,140
 4849- 1072- 15,755
 4849- 1072- 15,466
 3595- 1072- 15,395
 3595- 1072- 15,1132
 3595- 1072- 15,1308
 3595- 1072- 15,1192
 3595- 1072- 15,1541
 3595- 1072- 15,79
 3595- 1072- 15,522
 6396- 1072- 15,813
 6396- 1072- 15,271
 6396- 1072- 15,341
 6396- 1072- 15,957
 6396- 1072- 15,254
 6396- 1072- 15,391
 6396- 1072- 15,807
 6328- 1072- 15,528
 6328- 1072- 15,372
 6328- 1072- 15,1254
 6328- 1072- 15,1310
 6328- 1072- 15,728
 6328- 1072- 15,1331
 6328- 1072- 15,1493
 4454- 1072- 15,384
 4454- 1072- 15,388
 4454- 1072- 15,1204
 4454- 1072- 15,1460
 4454- 1072- 15,278
 4454- 1072- 15,1121
 6396- 1072- 15,1119
 6396- 1072- 15,137
 6396- 1072- 15,380
 6396- 1072- 15,64
 6396- 1072- 15,1012
 1285- 1072- 15,866
 1285- 1072- 15,1282
 1285- 1072- 15,34
 1285- 1072- 15,1076
 1285- 1072- 15,1066
 1285- 1072- 15,683
 1413- 1072- 15,1010
 1413- 1072- 15,440
 290- 1072- 15,1116
 290- 1072- 15,1266
 290- 1072- 15,817
 290- 1072- 15,607
 290- 1072- 15,823
 290- 1072- 15,174
 4017- 1072- 15,1156
 4017- 1072- 15,733
 4017- 1072- 15,856
 4017- 1072- 15,74
 3764- 1072- 15,354
 3764- 1072- 15,824
 3764- 1072- 15,1386
 3764- 1072- 15,431
 3764- 1072- 15,1007
 3764- 1072- 15,837
 4269- 1072- 15,516
 4269- 1072- 15,1145
 2635- 1072- 15,1155
 2635- 1072- 15,373
 2635- 1072- 15,1161
 2635- 1072- 15,1498
 2635- 1072- 15,1315
 2635- 1072- 15,306
 2178- 1072- 15,1292
 2178- 1072- 15,1495
 2178- 1072- 15,154
 2178- 1072- 15,1063
 9356- 1072- 15,580
 9356- 1072- 15,1342
 4005- 1072- 15,193
 4005- 1072- 15,530
 4005- 1072- 15,347
 4005- 1072- 15,896
 4005- 1072- 15,393
 9691- 1072- 15,285
 9691- 1072- 15,235
 8436- 1072- 15,85
 8436- 1072- 15,834
 1089- 1072- 15,378
 1089- 1072- 15,368
 1089- 1072- 15,1543
 1089- 1072- 15,1547
 1089- 1072- 15,805
 2691- 1072- 15,1285
 2691- 1072- 15,9
 2691- 1072- 15,719
 2691- 1072- 15,149
 2691- 1072- 15,1031
 2691- 1072- 15,1210
 2691- 1072- 15,627
 2914- 1072- 15,677
 2914- 1072- 15,667
 2914- 1072- 15,284
 2914- 1072- 15,1432
 2914- 1072- 15,690
 2914- 1072- 15,1359
 2338- 1072- 15,242
 2338- 1072- 15,803
 2338- 1072- 15,1407
 2338- 1072- 15,425
 2338- 1072- 15,254
 2338- 1072- 15,1496
 2338- 1072- 15,887
 2934- 1072- 15,100
 2934- 1072- 15,63
 2934- 1072- 15,905
 2934- 1072- 15,350
 2934- 1072- 15,872
 6065- 1072- 15,30
 6065- 1072- 15,1005
 6065- 1072- 15,50
 6065- 1072- 15,213
 6065- 1072- 15,456
 6065- 1072- 15,140
 6065- 1072- 15,1088
 6065- 1072- 15,1359
 7103- 1072- 15,626
 7103- 1072- 15,1162
 7103- 1072- 15,380
 7103- 1072- 15,1169
 7103- 1072- 15,1506
 7103- 1072- 15,1323
 7103- 1072- 15,314
 7103- 1072- 15,1368
 6729- 1072- 15,1061
 6729- 1072- 15,251
 6729- 1072- 15,1121
 6729- 1072- 15,484
 6729- 1072- 15,422
 6729- 1072- 15,1437
 6729- 1072- 15,1094
 2004- 1072- 15,16
 2004- 1072- 15,658
 2004- 1072- 15,702
 2004- 1072- 15,985
 2004- 1072- 15,136
 2004- 1072- 15,1124
 2004- 1072- 15,448
 2004- 1072- 15,918
 5390- 1072- 15,850
 5390- 1072- 15,107
 5390- 1072- 15,777
 5390- 1072- 15,1153
 5390- 1072- 15,24
 5390- 1072- 15,1026
 5390- 1072- 15,1549
 9800- 1067- 15,8
 9800- 1067- 15,1517
 9800- 1067- 15,108
 9800- 1067- 15,1217
 9800- 1067- 15,1007
 9800- 1067- 15,1223
 9800- 1067- 15,574
 9800- 1067- 15,963
 8818- 1067- 15,709
 8157- 1067- 15,1492
 8157- 1067- 15,576
 8157- 1067- 15,206
 8157- 1067- 15,489
 8157- 1067- 15,1198
 8157- 1067- 15,1042
 9981- 1067- 15,70
 9981- 1067- 15,141
 9981- 1067- 15,757
 9981- 1067- 15,54
 464- 1067- 15,157
 464- 1067- 15,707
 464- 1067- 15,203
 4920- 1067- 15,1012
 4920- 1067- 15,430
 4920- 1067- 15,619
 4920- 1067- 15,1196
 4920- 1067- 15,1439
 9831- 1067- 15,544
 9831- 1067- 15,255
 9831- 1067- 15,1537
 9831- 1067- 15,395
 9831- 1067- 15,705
 9831- 1067- 15,189
 9831- 1067- 15,178
 9831- 1067- 15,1354
 5267- 1067- 15,1421
 5267- 1067- 15,812
 4901- 1067- 15,542
 8582- 1067- 15,991
 8582- 1067- 15,862
 8582- 1067- 15,519
 8582- 1067- 15,1135
 8582- 1067- 15,845
 8582- 1067- 15,569
 8582- 1067- 15,985
 8582- 1067- 15,1295
 6723- 1067- 15,1120
 6723- 1067- 15,138
 6723- 1067- 15,1526
 2420- 1067- 15,937
 2420- 1067- 15,687
 2420- 1067- 15,1436
 2420- 1067- 15,334
 2420- 1067- 15,111
 2541- 1067- 15,1017
 2541- 1067- 15,834
 2541- 1067- 15,1383
 2541- 1067- 15,1294
 1131- 1067- 15,558
 1131- 1067- 15,1508
 4310- 1067- 15,560
 4310- 1067- 15,1042
 4310- 1067- 15,1152
 4310- 1067- 15,1236
 719- 1067- 15,366
 719- 1067- 15,1209
 719- 1067- 15,239
 719- 1067- 15,1175
 719- 1067- 15,339
 719- 1067- 15,876
 719- 1067- 15,94
 719- 1067- 15,882
 6700- 1067- 15,1150
 6700- 1067- 15,74
 6700- 1067- 15,1329
 6700- 1067- 15,1412
 6700- 1067- 15,1162
 6700- 1067- 15,353
 7504- 1067- 15,1470
 7504- 1067- 15,1380
 7504- 1067- 15,505
 7504- 1067- 15,16
 7504- 1067- 15,338
 6723- 1067- 15,1214
 2004- 1067- 15,69
 2004- 1067- 15,153
 2004- 1067- 15,1461
 2004- 1067- 15,652
 2004- 1067- 15,1521
 2004- 1067- 15,885
 2004- 1067- 15,408
 2004- 1067- 15,279
 8092- 1067- 15,1288
 8092- 1067- 15,1292
 8092- 1067- 15,1136
 8092- 1067- 15,460
 8092- 1067- 15,930
 8092- 1067- 15,1492
 533- 1067- 15,51
 533- 1067- 15,188
 533- 1067- 15,604
 533- 1067- 15,914
 6146- 1067- 15,1394
 6146- 1067- 15,491
 6146- 1067- 15,1227
 6146- 1067- 15,990
 2973- 1067- 15,894
 2973- 1067- 15,571
 2973- 1067- 15,721
 2973- 1067- 15,1416
 2973- 1067- 15,62
 10030- 1067- 15,1470
 10030- 1067- 15,727
 10030- 1067- 15,983
 10030- 1067- 15,1360
 10030- 1067- 15,644
 10030- 1067- 15,1233
 10030- 1067- 15,611
 10030- 1067- 15,1333
 2338- 1067- 15,868
 2338- 1067- 15,1363
 2338- 1067- 15,608
 2338- 1067- 15,585
 2729- 1067- 15,502
 2729- 1067- 15,1318
 2729- 1067- 15,15
 5468- 1067- 15,1332
 5468- 1067- 15,1509
 5468- 1067- 15,1392
 5468- 1067- 15,184
 5468- 1067- 15,693
 5468- 1067- 15,723
 3923- 1067- 15,897
 3923- 1067- 15,88
 3923- 1067- 15,957
 3923- 1067- 15,321
 3923- 1067- 15,1402
 3923- 1067- 15,1273
 7524- 1067- 15,364
 7524- 1067- 15,541
 7524- 1067- 15,424
 7524- 1067- 15,774
 7524- 1067- 15,578
 7524- 1067- 15,1021
 9159- 1067- 15,1098
 9159- 1067- 15,289
 9159- 1067- 15,745
 9159- 1067- 15,522
 9159- 1067- 15,46
 9159- 1067- 15,1061
 9159- 1067- 15,1132
 6664- 1067- 15,53
 6664- 1067- 15,696
 6664- 1067- 15,326
 6664- 1067- 15,609
 6664- 1067- 15,1318
 6664- 1067- 15,1162
 8456- 1067- 15,1360
 8456- 1067- 15,1430
 8456- 1067- 15,488
 6121- 1067- 15,750
 2259- 1067- 15,1493
 2259- 1067- 15,617
 2259- 1067- 15,128
 10082- 1067- 15,448
 10082- 1067- 15,1024
 4849- 1067- 15,781
 4849- 1067- 15,26
 6145- 1067- 15,49
 6145- 1067- 15,664
 6145- 1067- 15,375
 3630- 1067- 15,319
 3630- 1067- 15,681
 3630- 1067- 15,34
 3630- 1067- 15,1515
 3630- 1067- 15,1332
 3630- 1067- 15,323
 3630- 1067- 15,234
 9008- 1067- 15,1349
 9008- 1067- 15,273
 8411- 1067- 15,577
 8411- 1067- 15,300
 8411- 1067- 15,813
 8411- 1067- 15,1123
 8411- 1067- 15,607
 6807- 1067- 15,191
 6807- 1067- 15,287
 6807- 1067- 15,730
 6807- 1067- 15,1373
 6807- 1067- 15,1417
 6807- 1067- 15,141
 6807- 1067- 15,437
 4265- 1081- 15,502
 4265- 1081- 15,918
 4265- 1081- 15,1228
 5645- 1081- 15,360
 10074- 1081- 15,916
 10074- 1081- 15,799
 10074- 1081- 15,1149
 10074- 1081- 15,100
 10074- 1081- 15,543
 10074- 1081- 15,1186
 1751- 1081- 15,1369
 1751- 1081- 15,267
 1751- 1081- 15,44
 1751- 1081- 15,1223
 4205- 1081- 15,607
 2711- 1081- 15,1496
 2711- 1081- 15,1007
 2711- 1081- 15,1329
 2711- 1081- 15,1506
 2711- 1081- 15,1389
 5746- 1081- 15,776
 5746- 1081- 15,1271
 5746- 1081- 15,516
 5746- 1081- 15,493
 5400- 1081- 15,410
 5400- 1081- 15,1225
 5400- 1081- 15,1481
 7706- 1081- 15,70
 7706- 1081- 15,247
 7706- 1081- 15,130
 7706- 1081- 15,480
 7706- 1081- 15,989
 7706- 1081- 15,1019
 7706- 1081- 15,103
 6457- 1081- 15,1472
 2763- 1081- 15,1389
 2763- 1081- 15,1378
 2763- 1081- 15,996
 808- 1081- 15,1314
 808- 1081- 15,438
 808- 1081- 15,1093
 808- 1081- 15,272
 808- 1081- 15,448
 808- 1081- 15,332
 808- 1081- 15,681
 8356- 1081- 15,1041
 8356- 1081- 15,818
 8356- 1081- 15,342
 8356- 1081- 15,1357
 1485- 1081- 15,502
 1485- 1081- 15,1290
 1485- 1081- 15,69
 1485- 1081- 15,1444
 1485- 1081- 15,435
 1485- 1081- 15,346
 1485- 1081- 15,1028
 4439- 1081- 15,94
 4439- 1081- 15,204
 4439- 1081- 15,287
 4439- 1081- 15,38
 4439- 1081- 15,787
 4439- 1081- 15,1242
 3674- 1081- 15,231
 3674- 1081- 15,913
 3674- 1081- 15,424
 3674- 1081- 15,747
 314- 1081- 15,397
 314- 1081- 15,414
 314- 1081- 15,364
 74- 1081- 15,1133
 74- 1081- 15,591
 74- 1081- 15,247
 74- 1081- 15,572
 74- 1081- 15,283
 74- 1081- 15,6
 432- 1081- 15,310
 432- 1081- 15,339
 432- 1081- 15,982
 432- 1081- 15,1025
 432- 1081- 15,1308
 432- 1081- 15,459
 432- 1081- 15,1448
 1545- 1081- 15,596
 1545- 1081- 15,1012
 1545- 1081- 15,1322
 1545- 1081- 15,806
 1545- 1081- 15,796
 1913- 1081- 15,195
 5043- 1081- 15,1070
 5043- 1081- 15,1540
 1466- 1081- 15,565
 1466- 1081- 15,355
 1466- 1081- 15,571
 1466- 1081- 15,1480
 1466- 1081- 15,311
 1466- 1081- 15,288
 6- 1081- 15,701
 6- 1081- 15,1477
 6- 1081- 15,708
 6- 1081- 15,1045
 7572- 1081- 15,1134
 7572- 1081- 15,179
 2252- 1081- 15,1161
 2252- 1081- 15,512
 2252- 1081- 15,901
 2252- 1081- 15,878
 2252- 1081- 15,1361
 8065- 1081- 15,267
 8065- 1081- 15,1203
 8065- 1081- 15,367
 8065- 1081- 15,903
 8065- 1081- 15,121
 8065- 1081- 15,909
 8065- 1081- 15,1246
 2228- 1081- 15,1460
 2228- 1081- 15,397
 2228- 1081- 15,1200
 2228- 1081- 15,1177
 2228- 1081- 15,102
 2228- 1081- 15,1356
 2228- 1081- 15,1439
 5349- 1081- 15,532
 5349- 1081- 15,43
 5349- 1081- 15,366
 5349- 1081- 15,543
 5349- 1081- 15,426
 5349- 1081- 15,776
 5349- 1081- 15,1285
 8561- 1081- 15,912
 8561- 1081- 15,436
 8561- 1081- 15,307
 8561- 1081- 15,1522
 8561- 1081- 15,579
 8561- 1081- 15,290
 8561- 1081- 15,14
 8561- 1081- 15,430
 4446- 1081- 15,1520
 4446- 1081- 15,565
 4446- 1081- 15,1141
 4446- 1081- 15,970
 4446- 1081- 15,654
 2054- 1081- 15,78
 2054- 1081- 15,215
 2054- 1081- 15,631
 2054- 1081- 15,941
 2054- 1081- 15,11
 1045- 1081- 15,1251
 1045- 1081- 15,202
 1045- 1081- 15,645
 1045- 1081- 15,1288
 1045- 1081- 15,918
 8941- 1081- 15,579
 8941- 1081- 15,662
 8941- 1081- 15,413
 9473- 1081- 15,1461
 9473- 1081- 15,718
 9473- 1081- 15,974
 9473- 1081- 15,1351
 9473- 1081- 15,635
 9473- 1081- 15,1224
 9473- 1081- 15,602
 9473- 1081- 15,1324
 1543- 1081- 15,859
 1543- 1081- 15,1354
 1543- 1081- 15,599
 1543- 1081- 15,576
 831- 1081- 15,202
 831- 1081- 15,1017
 2973- 1081- 15,347
 2973- 1081- 15,897
 2973- 1081- 15,807
 9463- 1081- 15,58
 9463- 1081- 15,1034
 9463- 1081- 15,1223
 9463- 1081- 15,241
 9463- 1081- 15,485
 9463- 1081- 15,168
 7861- 1081- 15,1181
 7861- 1081- 15,1170
 6433- 1081- 15,1553
 6433- 1081- 15,1197
 6433- 1081- 15,1121
 6433- 1081- 15,937
 5747- 1081- 15,1522
 5747- 1081- 15,540
 5747- 1081- 15,370
 5747- 1081- 15,53
 5747- 1081- 15,1002
 3473- 1081- 15,1172
 3473- 1081- 15,30
 3473- 1081- 15,340
 3473- 1081- 15,969
 3473- 1081- 15,1372
 3473- 1081- 15,989
 2436- 1081- 15,1309
 2436- 1081- 15,1153
 2436- 1081- 15,477
 2436- 1081- 15,533
 3313- 1081- 15,371
 3313- 1081- 15,121
 5317- 1081- 15,517
 5317- 1081- 15,1559
 5317- 1081- 15,404
 5317- 1081- 15,1166
 8998- 1081- 15,618
 8998- 1081- 15,502
 8998- 1081- 15,851
 1751- 1068- 15,1502
 1751- 1068- 15,1359
 1751- 1068- 15,1376
 4920- 1068- 15,308
 4920- 1068- 15,246
 4920- 1068- 15,1261
 4920- 1068- 15,918
 4920- 1068- 15,1534
 4682- 1068- 15,518
 4682- 1068- 15,30
 4682- 1068- 15,352
 4682- 1068- 15,529
 4682- 1068- 15,412
 4682- 1068- 15,762
 4682- 1068- 15,1271
 7028- 1068- 15,898
 7028- 1068- 15,422
 7028- 1068- 15,293
 7028- 1068- 15,1508
 7028- 1068- 15,566
 7028- 1068- 15,276
 7028- 1068- 15,1558
 7028- 1068- 15,416
 3786- 1068- 15,1506
 3786- 1068- 15,551
 3786- 1068- 15,1127
 3786- 1068- 15,957
 3786- 1068- 15,640
 8300- 1068- 15,161
 8300- 1068- 15,299
 8300- 1068- 15,715
 8300- 1068- 15,1025
 8300- 1068- 15,95
 136- 1068- 15,1237
 136- 1068- 15,188
 136- 1068- 15,631
 136- 1068- 15,1274
 136- 1068- 15,904
 9452- 1068- 15,583
 9452- 1068- 15,667
 9452- 1068- 15,417
 9674- 1068- 15,1465
 9674- 1068- 15,723
 9674- 1068- 15,979
 9674- 1068- 15,1355
 9674- 1068- 15,640
 9674- 1068- 15,1228
 9674- 1068- 15,606
 9674- 1068- 15,1328
 2117- 1068- 15,864
 2117- 1068- 15,1359
 2117- 1068- 15,604
 2117- 1068- 15,581
 2346- 1068- 15,498
 2346- 1068- 15,1313
 2346- 1068- 15,11
 5267- 1068- 15,1328
 5267- 1068- 15,1504
 5267- 1068- 15,1388
 5267- 1068- 15,179
 5267- 1068- 15,689
 5267- 1068- 15,718
 3635- 1068- 15,892
 3635- 1068- 15,83
 3635- 1068- 15,952
 3635- 1068- 15,316
 3635- 1068- 15,1398
 3635- 1068- 15,1269
 7103- 1068- 15,360
 7103- 1068- 15,536
 7103- 1068- 15,420
 7103- 1068- 15,769
 7103- 1068- 15,865
 7103- 1068- 15,1308
 8599- 1068- 15,1094
 8599- 1068- 15,285
 8599- 1068- 15,740
 8599- 1068- 15,518
 8599- 1068- 15,41
 8599- 1068- 15,1056
 8599- 1068- 15,1127
 6433- 1068- 15,49
 6433- 1068- 15,692
 6433- 1068- 15,321
 6433- 1068- 15,604
 6433- 1068- 15,1314
 6433- 1068- 15,1158
 7857- 1068- 15,88
 7857- 1068- 15,159
 7857- 1068- 15,775
 7857- 1068- 15,72
 520- 1068- 15,1442
 2178- 1068- 15,506
 2178- 1068- 15,856
 2178- 1068- 15,1366
 2178- 1068- 15,251
 5972- 1068- 15,1526
 5972- 1068- 15,184
 5972- 1068- 15,679
 5972- 1068- 15,1482
 5972- 1068- 15,1459
 5972- 1068- 15,384
 5972- 1068- 15,80
 4139- 1068- 15,520
 4139- 1068- 15,1203
 4139- 1068- 15,714
 4139- 1068- 15,1036
 290- 1068- 15,396
 290- 1068- 15,412
 290- 1068- 15,362
 9831- 1068- 15,718
 9831- 1068- 15,589
 9831- 1068- 15,246
 9831- 1068- 15,861
 9831- 1068- 15,572
 9831- 1068- 15,296
 8483- 1068- 15,283
 8483- 1068- 15,726
 7414- 1068- 15,83
 7414- 1068- 15,1325
 979- 1068- 15,376
 979- 1068- 15,859
 979- 1068- 15,969
 2987- 1068- 15,794
 2987- 1068- 15,411
 2987- 1068- 15,2
 7891- 1068- 15,145
 7891- 1068- 15,800
 7891- 1068- 15,1537
 7891- 1068- 15,1300
 7891- 1068- 15,1183
 7891- 1068- 15,1533
 8222- 1068- 15,1268
 8222- 1068- 15,1351
 8222- 1068- 15,1101
 8222- 1068- 15,292
 8222- 1068- 15,748
 8222- 1068- 15,525
 774- 1068- 15,321
 774- 1068- 15,1390
 774- 1068- 15,155
 774- 1068- 15,332
 774- 1068- 15,215
 774- 1068- 15,273
 2346- 1068- 15,1056
 2346- 1068- 15,1139
 2346- 1068- 15,889
 2346- 1068- 15,80
 2346- 1068- 15,1047
 2346- 1068- 15,410
 2346- 1068- 15,348
 4817- 1068- 15,863
 4817- 1068- 15,1373
 4817- 1068- 15,1402
 6742- 1068- 15,1388
 6742- 1068- 15,1338
 6742- 1068- 15,1487
 6742- 1068- 15,1038
 6742- 1068- 15,828
 6742- 1068- 15,1044
 6742- 1068- 15,395
 5170- 1068- 15,1498
 5170- 1068- 15,1421
 1545- 1068- 15,143
 1545- 1068- 15,786
 1545- 1068- 15,829
 1545- 1068- 15,1112
 1545- 1068- 15,1408
 1545- 1068- 15,1252
 1545- 1068- 15,576
 2236- 1068- 15,719
 2236- 1068- 15,1029
 2302- 1068- 15,1272
 2302- 1068- 15,1395
 8541- 1068- 15,619
 8541- 1068- 15,968
 8541- 1068- 15,1478
 8541- 1068- 15,363
 2203- 1068- 15,80
 2203- 1068- 15,296
 2203- 1068- 15,1205
 2203- 1068- 15,36
 2203- 1068- 15,14
 2203- 1068- 15,496
 2203- 1068- 15,606
 1250- 1068- 15,633
 1250- 1068- 15,1315
 1250- 1068- 15,826
 1250- 1068- 15,1149
 1250- 1068- 15,1325
 1250- 1068- 15,1209
 4140- 1068- 15,795
 4140- 1068- 15,491
 8620- 1068- 15,408
 8620- 1068- 15,824
 8620- 1068- 15,1134
 8620- 1068- 15,618
 6031- 1068- 15,1125
 7268- 1068- 15,1481
 7268- 1068- 15,1524
 7268- 1068- 15,249
 7268- 1068- 15,959
 7268- 1068- 15,389
 1628- 1068- 15,106
 1628- 1068- 15,975
 1628- 1068- 15,339
 1628- 1068- 15,1420
 1628- 1068- 15,1291
 926- 1068- 15,1223
 926- 1068- 15,1133
 926- 1068- 15,258
 926- 1068- 15,913
 8175- 1068- 15,1029
 2201- 1071- 16,146
 2201- 1071- 16,895
 2201- 1071- 16,1350
 7702- 1071- 16,1121
 7702- 1071- 16,1084
 7702- 1071- 16,368
 8427- 1071- 16,915
 8427- 1071- 16,1264
 8427- 1071- 16,216
 8427- 1071- 16,659
 8427- 1071- 16,1302
 8427- 1071- 16,931
 4727- 1071- 16,382
 4727- 1071- 16,1426
 4727- 1071- 16,950
 4727- 1071- 16,407
 4727- 1071- 16,478
 4727- 1071- 16,1093
 4727- 1071- 16,390
 4727- 1071- 16,528
 2553- 1071- 16,1349
 2553- 1071- 16,767
 2553- 1071- 16,956
 2553- 1071- 16,1532
 2553- 1071- 16,218
 2553- 1071- 16,1460
 2553- 1071- 16,850
 3021- 1071- 16,38
 3021- 1071- 16,415
 3021- 1071- 16,1257
 3021- 1071- 16,288
 3021- 1071- 16,1224
 3021- 1071- 16,388
 3021- 1071- 16,924
 6307- 1071- 16,1122
 6307- 1071- 16,673
 6307- 1071- 16,463
 6307- 1071- 16,679
 6307- 1071- 16,30
 2553- 1071- 16,337
 2553- 1071- 16,713
 2553- 1071- 16,1142
 2553- 1071- 16,587
 2553- 1071- 16,1109
 2553- 1071- 16,687
 2553- 1071- 16,809
 511- 1071- 16,154
 6307- 1071- 16,1469
 6307- 1071- 16,21
 6307- 1071- 16,104
 6307- 1071- 16,1412
 6307- 1071- 16,603
 5542- 1071- 16,229
 5542- 1071- 16,1017
 5542- 1071- 16,1354
 5542- 1071- 16,1171
 5542- 1071- 16,162
 5542- 1071- 16,73
 2587- 1071- 16,1351
 2587- 1071- 16,10
 2587- 1071- 16,919
 2587- 1071- 16,1308
 2587- 1071- 16,1285
 2587- 1071- 16,209
 4868- 1071- 16,528
 4868- 1071- 16,1316
 4868- 1071- 16,95
 4868- 1071- 16,1470
 4868- 1071- 16,461
 4868- 1071- 16,1516
 4868- 1071- 16,640
 9897- 1071- 16,411
 9897- 1071- 16,108
 9897- 1071- 16,191
 9897- 1071- 16,1499
 9897- 1071- 16,690
 9897- 1071- 16,1
 9897- 1071- 16,923
 9897- 1071- 16,860
 2587- 1071- 16,1141
 2587- 1071- 16,1423
 2587- 1071- 16,575
 2587- 1071- 16,5
 2587- 1071- 16,887
 2587- 1071- 16,1357
 4021- 1071- 16,889
 4021- 1071- 16,600
 7862- 1071- 16,462
 5592- 1071- 16,473
 5592- 1071- 16,290
 5592- 1071- 16,839
 2371- 1071- 16,1089
 2371- 1071- 16,1559
 6114- 1071- 16,680
 6114- 1071- 16,470
 6114- 1071- 16,686
 6114- 1071- 16,37
 6114- 1071- 16,426
 6114- 1071- 16,404
 6307- 1071- 16,720
 6307- 1071- 16,1496
 6307- 1071- 16,726
 6307- 1071- 16,1063
 9318- 1071- 16,861
 9318- 1071- 16,1464
 9318- 1071- 16,69
 9318- 1071- 16,312
 9318- 1071- 16,1554
 9318- 1071- 16,944
 9318- 1071- 16,1215
 9631- 1071- 16,509
 9631- 1071- 16,1351
 1415- 1071- 16,349
 1415- 1071- 16,1418
 1415- 1071- 16,182
 1415- 1071- 16,359
 1415- 1071- 16,243
 1415- 1071- 16,592
 7702- 1071- 16,1374
 7702- 1071- 16,1457
 8427- 1071- 16,1416
 8427- 1071- 16,168
 8427- 1071- 16,1210
 8427- 1071- 16,1199
 8427- 1071- 16,817
 4925- 1071- 16,1333
 4925- 1071- 16,417
 4925- 1071- 16,461
 4925- 1071- 16,744
 4925- 1071- 16,1453
 4925- 1071- 16,980
 4925- 1071- 16,304
 2019- 1071- 16,448
 6153- 1071- 16,924
 6153- 1071- 16,1301
 8351- 1071- 16,167
 8351- 1071- 16,849
 4767- 1071- 16,1338
 4767- 1071- 16,1182
 4767- 1071- 16,506
 4767- 1071- 16,976
 4767- 1071- 16,1538
 4767- 1071- 16,583
 5592- 1071- 16,331
 5592- 1071- 16,747
 2663- 1071- 16,437
 2663- 1071- 16,14
 2663- 1071- 16,137
 2663- 1071- 16,913
 2663- 1071- 16,143
 2663- 1071- 16,480
 2663- 1071- 16,297
 2663- 1071- 16,846
 2769- 1071- 16,680
 2769- 1071- 16,431
 2769- 1071- 16,1180
 2769- 1071- 16,77
 4175- 1071- 16,620
